a forīs ^ Adv ^ from outide or without ^ Late Latin added preposition to CL:"foris"
àbeo, abíre, abívi, àbitum ^ V ^ to depart; go off ^ In Late Latin, can be synonymous with CL:"eo" 
ad foras ^ Adv ^ to the outside or without ^ Late Latin added preposition to CL:"foras"
adháereo, adhaerére, adháesi, adháesum ^ V ^ to cleave, stick, adhere to ^
aċédia, aċédiae ^ Nf ^ sloth; topor ^ GR:"ἀκηδία", used frequently in Latin monastic texts
aċedior, aċediári, aċediátus sum, x ^ V ^ to be slothful ^ ref:"aċédia"
asto, astáre, àstiti, x ^ V ^ to stand at, by, near ^
bìbo, bìbere, bìbui, bìbitum ^ V ^ to drink ^ distinct perfect stem, compare CL:"succumbo, succumbere, succubui, succubitum"
borda, bordam ^ Nf ^ border; edge ^ Frankish loan *bord, disambiguates CL:"ora, orae" from "ora, oráre, orávi, orátum"
càdo, càdere, càdui, casum ^ V ^ to fall ^ morphological leveling of perfect stem, compare CL:"frendo, frendere, frendui, fresum"
caedo, cáedere, caesi, caesum ^ V ^ to strike ^ morphological leveling of perfect stem, compare CL:"claudo, claudere, clausi, clausum"
conċilium, conċilii ^ Nn ^ council, meeting ^
confrìnġo, confrìnġere, confréġi, confràctum ^ V ^ to break into pieces; destroy ^
consìlium, consìlii ^ Nn ^ Plan, counsel ^
cìneo, cinére, civi, citus ^ V ^ to set in motion, move, excite ^ Cognate with GR:"κινέω", replaces CL:"cieo, ciere, civi, citus"
cìte ^ Adv ^ x ^ quickly, fast ^ ref:"cìneo"
dedúċo, dedúċere, dedûxi, dedùctum ^ to lead or bring away; to draw out ^
defìċio, defìċere, deféċi, defèctum ^ V ^ (intransitive) to be exhausted, fail; (intransitive) to withdraw, break away; (passive) to fall short, be lacking in; (transitive) to forsake, abandon ^ In Ps 141:4, used as Greek style "articular infinitive", allowing it to govern a noun in the accusative case.
défluo, deflúere, deflûxi, deflûxum ^ V ^ to flow or run down ^
deósum ^ Adv ^ downwards, below ^ CL:"deorsum"
desċèndo, desċèndere, desċensi, desċensum ^ V ^ to descend, come down ^ Distinct perfect stem
díriġo, dirìġere, dirêxi, dirêctum ^ V ^ to lay straight, direct, guide ^
do, dare, dedi, datum ^ V ^ to give, grant, bestow ^ 'A' is changed to be long; perfect stem lengthens 'E' by analogy.
dràgo, dragónis ^ Nf ^ dragon ^ CL:"draco"
edúċo, edúċere, edûxi, edùctum ^ to lead or draw forth, away; 
ingrèdior, ìngredi, ingrèssus sum, x ^ V ^ to go into, enter ^
innoċènzia, innoċènziae ^ Nf ^ innocence ^
frûctus, frûctūs ^ Nm ^ Fruit, produce, yield, delight ^
glàcċies, glacċiéi ^ Nf ^ ice ^ CL:"glacies,glaciei"
ìmpius, ìmpia, ìmpium ^ Adj ^ Wicked; disloyal; godless ^
laetor, laetári, laetátus sum, x ^ V ^ to rejoice ^
lábium, lábii ^ Nn ^ lip ^
laudo, laudáre, laudávi, laudátum ^ V ^ to praise, laud ^
leo, leónis ^ Nm ^ lion ^
lêx, leġis ^ Nf ^ law; statue ^
mànus, mànūs ^ Nf ^ hand ^
mare, maris ^ Nn ^ sea ^
mèditor, meditári, meditátus sum, x ^ V ^ to think upon, reflect, meditate ^
móenio, moeníre, moenívi, moenítum ^ V ^ to fortify; to guard ^ Old Latin diphtong, CL:"munio, munire, munivi, munitum"
moerus, moeri ^ Nm ^ wall; city wall ^ Old Latin diphthong, CL:"murus, muri"
nox, noctis ^ Nf ^ night ^
òvis, òvis ^ Nf ^ sheep ^
pàro, paráre, parávi, parátum ^ V ^ to arrange, design; to prepare, furnish ^
páupero, pauperáre, pauperávi, pauperátum ^ V ^ to make poor ^ x
perċìpio, perċìpere, perċépi, perċèptum ^ V ^ to perceive; to take on, seize entirely; to comprehend ^
pèreo, períre, perívi, pèritum ^ V ^ to perish, pass away; to vanish, disappear ^ 
pestilènzia, pestilènziae ^ Nf ^ pestilence, disease ^
poene ^ Adv ^ almost, nearly, hardly, falling short ^ ref:"poeniteo"
pono, pónere, pòsui, pòsitum ^ V ^ to place, put ^
proeda, proedae ^ Nf ^ plunder; prey; gain ^ Use medieval variant, changing 'ae' diphthong to 'oe'.
pròspero, prosperáre, prosperávi, prosperátum ^ V ^ to cause to succeed ^
quicùmque, quaecùmque, quodcumque ^ Pro ^ whoever, whosoever, whatever, whatsoever ^ 
ossu, ossūs ^ Nn ^ bone ^ Move to fourth declension to disambiguate CL:"os, oris"
rèdimo, redìmere, redémi, redèmptum ^ V ^ To buy back, redeem, atone for ^
resùrġo, resùrġere, resurrêxi, resurrêctum ^ V ^ to rise again, resurrect
retrósum ^ Adv ^ backwards ^ CL:"retrorsum"
sémita, sémitae ^ Nf ^ pathway; footpath; path ^
sèdeo, sedére, sēdi, sèssum ^ V ^ to sit ^
spelûnca, spelûncae ^ Nf ^ cave ^
sto, stare, stèti, statum ^ V ^ to stand ^
susċìpio, susċìpere, susċépi, susċèptum ^ V ^ to take from under; undertake; assume ^
susum ^ Adv ^ upwards, above ^ CL:"sursum"
tempus, tèmporis
volácer,volácre ^ Adj ^ flying, winged ^ Replaces CL:"volucer, volucre", use CL:"vola-" stem to bring closer to ref:"voláre"
volo,voláre,volávi,volátum ^ V ^ to fly ^ x
volùntas, voluntátis ^ Nf ^ will, desire, inclination ^
